"","CODIGO","Frutos","Productividad","IFW","date","Treatment","Island","Species"
"278",7233,39,4.644,0.119076923076923,2018-09-03,"Hidrogel","Santa Cruz","Capsicum annuum"
"279",7234,32,3.203,0.10009375,2018-09-03,"Control","Santa Cruz","Capsicum annuum"
"280",7234,32,3.203,0.10009375,2018-09-03,"Hidrogel","Santa Cruz","Capsicum annuum"
"281",7235,30,3.208,0.106933333333333,2018-09-03,"Control","Santa Cruz","Capsicum annuum"
"282",7235,30,3.208,0.106933333333333,2018-09-03,"Hidrogel","Santa Cruz","Capsicum annuum"
"283",7236,47,4.907,0.104404255319149,2018-09-03,"Control","Santa Cruz","Capsicum annuum"
"284",7236,47,4.907,0.104404255319149,2018-09-03,"Hidrogel","Santa Cruz","Capsicum annuum"
"285",7237,26,3.006,0.115615384615385,2018-09-03,"Control","Santa Cruz","Capsicum annuum"
"286",7237,26,3.006,0.115615384615385,2018-09-03,"Hidrogel","Santa Cruz","Capsicum annuum"
"287",7238,42,4.612,0.109809523809524,2018-09-03,"Control","Santa Cruz","Capsicum annuum"
"288",7238,42,4.612,0.109809523809524,2018-09-03,"Hidrogel","Santa Cruz","Capsicum annuum"
"289",7239,25,2.861,0.11444,2018-09-03,"Control","Santa Cruz","Capsicum annuum"
"290",7239,25,2.861,0.11444,2018-09-03,"Hidrogel","Santa Cruz","Capsicum annuum"
"291",7240,39,4.701,0.120538461538462,2018-09-03,"Control","Santa Cruz","Capsicum annuum"
"292",7240,39,4.701,0.120538461538462,2018-09-03,"Hidrogel","Santa Cruz","Capsicum annuum"
"293",7241,35,4.285,0.122428571428571,2018-09-03,"Control","Santa Cruz","Capsicum annuum"
"294",7241,35,4.285,0.122428571428571,2018-09-03,"Hidrogel","Santa Cruz","Capsicum annuum"
"295",7242,52,5.276,0.101461538461538,2018-09-03,"Control","Santa Cruz","Capsicum annuum"
"296",7242,52,5.276,0.101461538461538,2018-09-03,"Hidrogel","Santa Cruz","Capsicum annuum"
"297",7243,39,3.852,0.0987692307692308,2018-09-03,"Control","Santa Cruz","Capsicum annuum"
"298",7243,39,3.852,0.0987692307692308,2018-09-03,"Hidrogel","Santa Cruz","Capsicum annuum"
"299",7244,33,3.176,0.0962424242424242,2018-09-02,"Control","Santa Cruz","Capsicum annuum"
"300",7244,33,3.176,0.0962424242424242,2018-09-02,"Hidrogel","Santa Cruz","Capsicum annuum"
"301",7245,15,1.369,0.0912666666666667,2018-09-03,"Control","Santa Cruz","Capsicum annuum"
"302",7245,15,1.369,0.0912666666666667,2018-09-03,"Hidrogel","Santa Cruz","Capsicum annuum"
"303",7247,1,0.484,0.484,2018-12-02,"Hidrogel","Santa Cruz","Brassica oleracea"
"304",7249,1,0.228,0.228,2018-12-02,"Hidrogel","Santa Cruz","Brassica oleracea"
"305",7250,1,0.435,0.435,2018-01-29,"Hidrogel","Santa Cruz","Brassica oleracea"
"306",7252,1,0.378,0.378,2018-09-02,"Hidrogel","Santa Cruz","Brassica oleracea"
"307",7253,1,0.37,0.37,2018-09-02,"Hidrogel","Santa Cruz","Brassica oleracea"
"308",7258,1,0.59,0.59,2018-02-05,"Hidrogel","Santa Cruz","Brassica oleracea"
"309",7260,1,0.532,0.532,2018-01-29,"Hidrogel","Santa Cruz","Brassica oleracea"
"310",7261,1,0.785,0.785,2018-09-02,"Hidrogel","Santa Cruz","Brassica oleracea"
"311",7263,1,0.726,0.726,2018-12-02,"Hidrogel","Santa Cruz","Brassica oleracea"
"312",7264,1,0.343,0.343,2018-12-02,"Hidrogel","Santa Cruz","Brassica oleracea"
"313",7265,1,0.714,0.714,2018-01-29,"Hidrogel","Santa Cruz","Brassica oleracea"
"314",7266,1,0.663,0.663,2018-01-26,"Hidrogel","Santa Cruz","Brassica oleracea"
"315",7267,1,0.375,0.375,2018-12-02,"Hidrogel","Santa Cruz","Brassica oleracea"
"316",7270,1,0.493,0.493,2018-01-29,"Hidrogel","Santa Cruz","Brassica oleracea"
"317",7272,1,0.496,0.496,2018-02-05,"Hidrogel","Santa Cruz","Brassica oleracea"
"318",7273,1,0.611,0.611,2018-02-05,"Hidrogel","Santa Cruz","Brassica oleracea"
"319",7274,1,0.533,0.533,2018-02-05,"Hidrogel","Santa Cruz","Brassica oleracea"
"320",7275,1,0.334,0.334,2018-02-05,"Hidrogel","Santa Cruz","Brassica oleracea"
"321",7276,1,0.36,0.36,2018-02-15,"Hidrogel","Santa Cruz","Brassica oleracea"
"322",7277,1,0.566,0.566,2018-09-02,"Hidrogel","Santa Cruz","Brassica oleracea"
"323",7278,1,0.499,0.499,2018-12-02,"Hidrogel","Santa Cruz","Brassica oleracea"
"324",7280,1,0.49,0.49,2018-12-02,"Hidrogel","Santa Cruz","Brassica oleracea"
"325",7281,1,0.63,0.63,2018-01-29,"Hidrogel","Santa Cruz","Brassica oleracea"
"326",7282,1,0.621,0.621,2018-09-02,"Hidrogel","Santa Cruz","Brassica oleracea"
"327",7284,1,0.655,0.655,2018-02-05,"Hidrogel","Santa Cruz","Brassica oleracea"
"328",7286,1,0.8,0.8,2018-01-29,"Hidrogel","Santa Cruz","Brassica oleracea"
"329",7287,1,0.266,0.266,2018-02-15,"Hidrogel","Santa Cruz","Brassica oleracea"
"330",7289,1,0.532,0.532,2018-09-02,"Hidrogel","Santa Cruz","Brassica oleracea"
"331",7290,1,0.435,0.435,2018-01-29,"Hidrogel","Santa Cruz","Brassica oleracea"
"332",7291,1,0.447,0.447,2018-12-02,"Hidrogel","Santa Cruz","Brassica oleracea"
"333",7292,1,0.21,0.21,2018-02-15,"Hidrogel","Santa Cruz","Brassica oleracea"
"334",7293,1,0.59,0.59,2018-02-05,"Hidrogel","Santa Cruz","Brassica oleracea"
"335",7294,1,0.334,0.334,2018-12-02,"Hidrogel","Santa Cruz","Brassica oleracea"
"336",7295,1,0.4,0.4,2018-02-15,"Hidrogel","Santa Cruz","Brassica oleracea"
"337",7296,1,0.334,0.334,2018-12-02,"Hidrogel","Santa Cruz","Brassica oleracea"
"338",7298,1,0.553,0.553,2018-09-02,"Hidrogel","Santa Cruz","Brassica oleracea"
"339",7300,1,0.394,0.394,2018-09-02,"Hidrogel","Santa Cruz","Brassica oleracea"
"340",7301,1,0.529,0.529,2018-02-15,"Hidrogel","Santa Cruz","Brassica oleracea"
"341",7305,1,0.099,0.099,2018-01-29,"Hidrogel","Santa Cruz","Brassica oleracea"
"342",7306,1,0.088,0.088,2018-04-06,"Hidrogel","Santa Cruz","Brassica oleracea"
"343",7307,1,0.4,0.4,2018-02-15,"Hidrogel","Santa Cruz","Brassica oleracea"
"344",7308,1,0.4,0.4,2018-09-02,"Hidrogel","Santa Cruz","Brassica oleracea"
"345",7309,1,0.21,0.21,2018-09-02,"Hidrogel","Santa Cruz","Brassica oleracea"
"346",7310,1,0.28,0.28,2018-12-02,"Hidrogel","Santa Cruz","Brassica oleracea"
"347",7311,1,0.344,0.344,2018-12-02,"Hidrogel","Santa Cruz","Brassica oleracea"
"348",7312,1,0.319,0.319,2018-09-02,"Hidrogel","Santa Cruz","Brassica oleracea"
"349",7313,1,0.167,0.167,2018-09-02,"Hidrogel","Santa Cruz","Brassica oleracea"
"350",7314,1,0.279,0.279,2018-12-02,"Control","Santa Cruz","Brassica oleracea"
"351",7315,1,0.826,0.826,2018-09-02,"Hidrogel","Santa Cruz","Brassica oleracea"
"352",7316,1,0.539,0.539,2018-01-29,"Hidrogel","Santa Cruz","Brassica oleracea"
"353",7317,1,0.324,0.324,2018-09-02,"Hidrogel","Santa Cruz","Brassica oleracea"
"354",7320,1,0.575,0.575,2018-01-26,"Hidrogel","Santa Cruz","Brassica oleracea"
"355",7321,1,0.099,0.099,2018-02-15,"Hidrogel","Santa Cruz","Brassica oleracea"
"356",7323,1,0.578,0.578,2018-01-29,"Hidrogel","Santa Cruz","Brassica oleracea"
"357",7324,1,0.607,0.607,2018-04-06,"Hidrogel","Santa Cruz","Brassica oleracea"
"358",7325,1,0.465,0.465,2018-01-29,"Hidrogel","Santa Cruz","Brassica oleracea"
"359",7326,1,0.25,0.25,2018-12-02,"Hidrogel","Santa Cruz","Brassica oleracea"
"360",7327,1,0.308,0.308,2018-02-05,"Control","Santa Cruz","Brassica oleracea"
"361",7328,1,0.246,0.246,2018-09-02,"Hidrogel","Santa Cruz","Brassica oleracea"
"362",7330,1,0.542,0.542,2018-02-15,"Hidrogel","Santa Cruz","Brassica oleracea"
"363",7331,1,0.483,0.483,2018-09-02,"Control","Santa Cruz","Brassica oleracea"
"364",7332,1,0.496,0.496,2018-02-05,"Control","Santa Cruz","Brassica oleracea"
"365",7333,1,0.41,0.41,2018-12-02,"Control","Santa Cruz","Brassica oleracea"
"366",7334,1,0.711,0.711,2018-02-05,"Control","Santa Cruz","Brassica oleracea"
"367",7335,1,0.266,0.266,2018-09-02,"Control","Santa Cruz","Brassica oleracea"
"368",7336,1,0.38,0.38,2018-12-02,"Control","Santa Cruz","Brassica oleracea"
"369",7337,1,0.641,0.641,2018-01-29,"Control","Santa Cruz","Brassica oleracea"
"370",7338,1,0.22,0.22,2018-12-02,"Control","Santa Cruz","Brassica oleracea"
"371",7339,1,0.287,0.287,2018-09-02,"Control","Santa Cruz","Brassica oleracea"
"372",7342,1,0.565,0.565,2018-01-26,"Control","Santa Cruz","Brassica oleracea"
"373",7345,1,0.593,0.593,2018-02-05,"Control","Santa Cruz","Brassica oleracea"
"374",7347,1,0.545,0.545,2018-02-05,"Control","Santa Cruz","Brassica oleracea"
"375",7348,1,0.22,0.22,2018-09-02,"Control","Santa Cruz","Brassica oleracea"
"376",7352,1,0.777,0.777,2018-09-02,"Control","Santa Cruz","Brassica oleracea"
"377",7354,1,0.607,0.607,2018-02-15,"Control","Santa Cruz","Brassica oleracea"
"378",7363,1,0.372,0.372,2018-09-02,"Control","Santa Cruz","Brassica oleracea"
"379",7364,1,0.285,0.285,2018-02-05,"Control","Santa Cruz","Brassica oleracea"
"380",7367,1,0.495,0.495,2018-02-05,"Control","Santa Cruz","Brassica oleracea"
"381",7368,1,0.672,0.672,2018-01-29,"Control","Santa Cruz","Brassica oleracea"
"382",7373,1,0.713,0.713,2018-01-29,"Control","Santa Cruz","Brassica oleracea"
"383",7376,1,0.303,0.303,2018-02-05,"Control","Santa Cruz","Brassica oleracea"
"384",7382,1,0.47,0.47,2018-02-05,"Control","Santa Cruz","Brassica oleracea"
"385",7385,1,0.777,0.777,2018-01-29,"Control","Santa Cruz","Brassica oleracea"
"386",7386,1,0.81,0.81,2018-01-29,"Control","Santa Cruz","Brassica oleracea"
"387",7387,1,0.577,0.577,2018-01-29,"Control","Santa Cruz","Brassica oleracea"
"388",7389,1,0.099,0.099,2018-02-15,"Control","Santa Cruz","Brassica oleracea"
"389",7394,1,0.442,0.442,2018-09-02,"Control","Santa Cruz","Brassica oleracea"
"390",7396,1,0.432,0.432,2018-02-15,"Control","Santa Cruz","Brassica oleracea"
"391",7401,1,0.386,0.386,2018-02-05,"Control","Santa Cruz","Brassica oleracea"
"392",7404,1,0.342,0.342,2018-12-02,"Control","Santa Cruz","Brassica oleracea"
"393",7405,1,0.432,0.432,2018-09-02,"Control","Santa Cruz","Brassica oleracea"
"394",7406,1,0.214,0.214,2018-12-02,"Control","Santa Cruz","Brassica oleracea"
"395",7411,5,0.547,0.1094,2018-03-23,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"396",7413,1,0.074,0.074,2018-04-13,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"397",7414,8,2.012,0.2515,2018-09-02,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"398",7415,1,0.186,0.186,2018-03-19,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"399",7416,15,2.529,0.1686,2018-12-02,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"400",7417,1,0.128,0.128,2018-03-23,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"401",7418,8,1.553,0.194125,2018-09-02,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"402",7419,3,0.762,0.254,2018-09-03,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"403",7420,11,1.572,0.142909090909091,2018-09-03,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"404",7421,3,0.328,0.109333333333333,2018-04-13,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"405",7423,20,3.106,0.1553,2018-09-03,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"406",7424,3,0.367,0.122333333333333,2018-03-23,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"407",7426,22,4.253,0.193318181818182,2018-09-03,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"408",7427,20,3.575,0.17875,2018-12-02,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"409",7428,16,3.676,0.22975,2018-12-02,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"410",7429,4,0.488,0.122,2018-04-13,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"411",7430,17,2.88,0.169411764705882,2018-12-02,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"412",7431,11,1.533,0.139363636363636,2018-09-03,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"413",7432,14,2.4,0.171428571428571,2018-04-06,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"414",7433,22,4.243,0.192863636363636,2018-12-02,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"415",7434,5,0.915,0.183,2018-09-03,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"416",7435,14,1.973,0.140928571428571,2018-09-03,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"417",7436,6,1.103,0.183833333333333,2018-04-06,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"418",7437,6,1.173,0.1955,2018-03-19,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"419",7438,5,1.04,0.208,2018-09-02,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"420",7439,1,0.17,0.17,2018-03-19,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"421",7440,19,3.234,0.170210526315789,2018-04-13,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"422",7441,4,0.75,0.1875,2018-12-02,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"423",7442,15,2.876,0.191733333333333,2018-12-02,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"424",7443,6,0.866,0.144333333333333,2018-03-23,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"425",7444,5,0.714,0.1428,2018-04-13,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"426",7445,7,0.664,0.0948571428571429,2018-12-02,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"427",7446,4,1.003,0.25075,2018-12-02,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"428",7447,24,3.424,0.142666666666667,2018-09-03,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"429",7448,3,0.387,0.129,2018-02-03,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"430",7449,33,5.84,0.176969696969697,2018-12-02,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"431",7450,2,0.347,0.1735,2018-03-19,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"432",7451,23,3.902,0.169652173913043,2018-09-03,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"433",7452,3,0.489,0.163,2018-04-13,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"434",7453,17,3.246,0.190941176470588,2018-09-03,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"435",7455,19,3.642,0.191684210526316,2018-09-03,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"436",7456,15,3.527,0.235133333333333,2018-09-03,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"437",7457,1,0.176,0.176,2018-09-02,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"438",7458,15,2.77,0.184666666666667,2018-09-03,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"439",7459,2,0.54,0.27,2018-04-13,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"440",7460,7,1.891,0.270142857142857,2018-12-02,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"441",7461,15,2.266,0.151066666666667,2018-09-03,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"442",7462,4,0.612,0.153,2018-03-19,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"443",7463,12,2.665,0.222083333333333,2018-09-03,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"444",7464,13,2.348,0.180615384615385,2018-12-02,"Control","Santa Cruz","Solanum lycopersicum"
"445",7465,3,0.594,0.198,2018-02-23,"Control","Santa Cruz","Solanum lycopersicum"
"446",7466,12,2.391,0.19925,2018-09-02,"Control","Santa Cruz","Solanum lycopersicum"
"447",7467,10,1.996,0.1996,2018-09-02,"Control","Santa Cruz","Solanum lycopersicum"
"448",7468,8,2.12,0.265,2018-09-03,"Control","Santa Cruz","Solanum lycopersicum"
"449",7470,2,0.505,0.2525,2018-03-19,"Control","Santa Cruz","Solanum lycopersicum"
"450",7472,17,2.712,0.159529411764706,2018-12-02,"Control","Santa Cruz","Solanum lycopersicum"
"451",7473,8,1.071,0.133875,2018-04-13,"Control","Santa Cruz","Solanum lycopersicum"
"452",7474,19,4.08,0.214736842105263,2018-09-03,"Control","Santa Cruz","Solanum lycopersicum"
"453",7476,19,3.703,0.194894736842105,2018-12-02,"Control","Santa Cruz","Solanum lycopersicum"
"454",7477,3,0.519,0.173,2018-03-23,"Control","Santa Cruz","Solanum lycopersicum"
"455",7478,17,2.928,0.172235294117647,2018-12-02,"Control","Santa Cruz","Solanum lycopersicum"
"456",7479,13,2.079,0.159923076923077,2018-03-23,"Control","Santa Cruz","Solanum lycopersicum"
"457",7480,12,1.749,0.14575,2018-12-02,"Control","Santa Cruz","Solanum lycopersicum"
"458",7482,14,2.149,0.1535,2018-09-03,"Control","Santa Cruz","Solanum lycopersicum"
"459",7484,23,4.432,0.192695652173913,2018-12-02,"Control","Santa Cruz","Solanum lycopersicum"
"460",7485,5,0.643,0.1286,2018-04-06,"Control","Santa Cruz","Solanum lycopersicum"
"461",7486,9,1.939,0.215444444444444,2018-12-02,"Control","Santa Cruz","Solanum lycopersicum"
"462",7487,6,0.998,0.166333333333333,2018-03-29,"Control","Santa Cruz","Solanum lycopersicum"
"463",7489,17,2.997,0.176294117647059,2018-09-03,"Control","Santa Cruz","Solanum lycopersicum"
"464",7490,25,3.926,0.15704,2018-12-02,"Control","Santa Cruz","Solanum lycopersicum"
"465",7491,3,0.405,0.135,2018-03-19,"Control","Santa Cruz","Solanum lycopersicum"
"466",7492,10,1.655,0.1655,2018-09-02,"Control","Santa Cruz","Solanum lycopersicum"
"467",7493,2,0.333,0.1665,2018-04-13,"Control","Santa Cruz","Solanum lycopersicum"
"468",7494,24,4.361,0.181708333333333,2018-09-02,"Control","Santa Cruz","Solanum lycopersicum"
"469",7495,3,0.54,0.18,2018-04-06,"Control","Santa Cruz","Solanum lycopersicum"
"470",7496,12,2.276,0.189666666666667,2018-09-02,"Control","Santa Cruz","Solanum lycopersicum"
"471",7497,5,1.124,0.2248,2018-02-23,"Control","Santa Cruz","Solanum lycopersicum"
"472",7498,6,1.109,0.184833333333333,2018-04-06,"Control","Santa Cruz","Solanum lycopersicum"
"473",7499,13,2.052,0.157846153846154,2018-12-02,"Control","Santa Cruz","Solanum lycopersicum"
"474",7500,5,0.758,0.1516,2018-04-06,"Control","Santa Cruz","Solanum lycopersicum"
"475",7501,16,3.001,0.1875625,2018-12-02,"Control","Santa Cruz","Solanum lycopersicum"
"476",7502,10,1.759,0.1759,2018-12-02,"Control","Santa Cruz","Solanum lycopersicum"
"477",7502,10,1.759,0.1759,2018-12-02,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"478",7503,11,1.358,0.123454545454545,2018-04-02,"Control","Santa Cruz","Solanum lycopersicum"
"479",7504,14,2.414,0.172428571428571,2018-09-03,"Control","Santa Cruz","Solanum lycopersicum"
"480",7504,14,2.414,0.172428571428571,2018-09-03,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"481",7505,24,4.378,0.182416666666667,2018-12-02,"Control","Santa Cruz","Solanum lycopersicum"
"482",7506,10,2.36,0.236,2018-09-02,"Control","Santa Cruz","Solanum lycopersicum"
"483",7506,10,2.36,0.236,2018-09-02,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"484",7508,14,2.744,0.196,2018-04-13,"Control","Santa Cruz","Solanum lycopersicum"
"485",7511,11,1.7,0.154545454545455,2018-09-02,"Control","Santa Cruz","Solanum lycopersicum"
"486",7512,4,0.616,0.154,2018-12-02,"Control","Santa Cruz","Solanum lycopersicum"
"487",7513,19,3.485,0.183421052631579,2018-09-02,"Control","Santa Cruz","Solanum lycopersicum"
"488",7515,15,2.774,0.184933333333333,2018-09-02,"Control","Santa Cruz","Solanum lycopersicum"
"489",7516,1,0.09,0.09,2018-09-03,"Control","Santa Cruz","Solanum lycopersicum"
"490",7517,22,2.782,0.126454545454545,2018-12-02,"Groasis","Santa Cruz","Solanum lycopersicum"
"491",7518,7,0.661,0.0944285714285714,2018-04-20,"Groasis","Santa Cruz","Solanum lycopersicum"
"492",7519,4,0.507,0.12675,2018-04-20,"Groasis","Santa Cruz","Solanum lycopersicum"
"493",7520,28,3.616,0.129142857142857,2018-12-02,"Groasis","Santa Cruz","Solanum lycopersicum"
"494",7521,27,3.803,0.140851851851852,2018-12-02,"Groasis","Santa Cruz","Solanum lycopersicum"
"495",7522,20,1.964,0.0982,2018-12-02,"Groasis","Santa Cruz","Solanum lycopersicum"
"496",7523,23,3.166,0.137652173913043,2018-12-02,"Groasis","Santa Cruz","Solanum lycopersicum"
"497",7524,18,2.149,0.119388888888889,2018-12-02,"Groasis","Santa Cruz","Solanum lycopersicum"
"498",7525,20,2.001,0.10005,2018-09-03,"Groasis","Santa Cruz","Solanum lycopersicum"
"499",7526,23,2.491,0.108304347826087,2018-09-03,"Groasis","Santa Cruz","Solanum lycopersicum"
"500",7527,21,2.279,0.10852380952381,2018-12-02,"Groasis","Santa Cruz","Solanum lycopersicum"
"501",7528,20,2.652,0.1326,2018-03-29,"Groasis","Santa Cruz","Solanum lycopersicum"
"502",7529,15,1.423,0.0948666666666667,2018-09-03,"Groasis","Santa Cruz","Solanum lycopersicum"
"503",7530,15,1.804,0.120266666666667,2018-09-03,"Groasis","Santa Cruz","Solanum lycopersicum"
"504",7531,25,3.207,0.12828,2018-12-02,"Groasis","Santa Cruz","Solanum lycopersicum"
"505",7532,24,2.443,0.101791666666667,2018-12-02,"Groasis","Santa Cruz","Solanum lycopersicum"
"506",7533,20,2.634,0.1317,2018-12-02,"Groasis","Santa Cruz","Solanum lycopersicum"
"507",7534,28,3.625,0.129464285714286,2018-09-02,"Groasis","Santa Cruz","Solanum lycopersicum"
"508",7535,31,4.064,0.131096774193548,2018-12-02,"Groasis","Santa Cruz","Solanum lycopersicum"
"509",7536,18,2.679,0.148833333333333,2018-09-03,"Groasis","Santa Cruz","Solanum lycopersicum"
"510",7537,23,2.21,0.0960869565217391,2018-12-02,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"511",7538,21,2.404,0.11447619047619,2018-09-03,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"512",7539,28,3.835,0.136964285714286,2018-12-02,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"513",7540,13,1.561,0.120076923076923,2018-03-29,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"514",7541,10,1.056,0.1056,2018-09-03,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"515",7542,28,3.468,0.123857142857143,2018-09-02,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"516",7543,32,3.694,0.1154375,2018-12-02,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"517",7544,41,4.836,0.117951219512195,2018-09-03,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"518",7545,19,2.23,0.117368421052632,2018-12-02,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"519",7546,27,4.244,0.157185185185185,2018-12-02,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"520",7547,24,2.663,0.110958333333333,2018-09-02,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"521",7548,14,1.938,0.138428571428571,2018-09-03,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"522",7549,19,2.85,0.15,2018-09-03,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"523",7550,17,2.677,0.157470588235294,2018-12-02,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"524",7551,28,3.629,0.129607142857143,2018-12-02,"Hidrogel","Santa Cruz","Solanum lycopersicum"
"525",7552,19,2.851,0.150052631578947,2018-09-02,"Control","Santa Cruz","Solanum lycopersicum"
"526",7553,19,2.796,0.147157894736842,2018-09-02,"Control","Santa Cruz","Solanum lycopersicum"
"527",7554,16,2.532,0.15825,2018-09-03,"Control","Santa Cruz","Solanum lycopersicum"
"528",7555,27,3.587,0.132851851851852,2018-12-02,"Control","Santa Cruz","Solanum lycopersicum"
"529",7556,36,4.513,0.125361111111111,2018-12-02,"Control","Santa Cruz","Solanum lycopersicum"
"530",7557,10,1.096,0.1096,2018-09-03,"Control","Santa Cruz","Solanum lycopersicum"
"531",7559,29,3.194,0.110137931034483,2018-12-02,"Control","Santa Cruz","Solanum lycopersicum"
"532",7560,24,3.264,0.136,2018-09-03,"Control","Santa Cruz","Solanum lycopersicum"
"533",7561,18,2.247,0.124833333333333,2018-09-03,"Control","Santa Cruz","Solanum lycopersicum"
"534",7562,37,4.4,0.118918918918919,2018-09-03,"Control","Santa Cruz","Solanum lycopersicum"
"535",7563,22,2.497,0.1135,2018-12-02,"Control","Santa Cruz","Solanum lycopersicum"
"536",7564,28,3.509,0.125321428571429,2018-12-02,"Control","Santa Cruz","Solanum lycopersicum"
"537",7565,14,1.812,0.129428571428571,2018-09-03,"Control","Santa Cruz","Solanum lycopersicum"
"538",7566,13,1.232,0.0947692307692308,2018-09-03,"Control","Santa Cruz","Solanum lycopersicum"
"539",7567,19,2.409,0.126789473684211,2018-09-03,"Control","Santa Cruz","Solanum lycopersicum"
"540",7568,13,1.422,0.109384615384615,2018-09-03,"Control","Santa Cruz","Solanum lycopersicum"
"541",7569,26,3.412,0.131230769230769,2018-09-02,"Control","Santa Cruz","Solanum lycopersicum"
"542",7570,41,4.693,0.114463414634146,2018-09-03,"Control","Santa Cruz","Solanum lycopersicum"
"543",7599,1,0.175,0.175,2018-02-15,"Control","Santa Cruz","Solanum lycopersicum"
"544",7648,11,3.124,0.284,2018-09-03,"Groasis","Santa Cruz","Cucumis sativus"
"545",7649,3,0.826,0.275333333333333,2018-02-23,"Groasis","Santa Cruz","Cucumis sativus"
"546",7650,5,1.286,0.2572,2018-09-03,"Groasis","Santa Cruz","Cucumis sativus"
"547",7651,6,1.541,0.256833333333333,2018-09-03,"Groasis","Santa Cruz","Cucumis sativus"
"548",7652,6,1.463,0.243833333333333,2018-09-02,"Groasis","Santa Cruz","Cucumis sativus"
"549",7653,13,3.468,0.266769230769231,2018-09-03,"Groasis","Santa Cruz","Cucumis sativus"
"550",7654,3,0.905,0.301666666666667,2018-09-02,"Groasis","Santa Cruz","Cucumis sativus"
"551",7655,4,0.898,0.2245,2018-09-03,"Groasis","Santa Cruz","Cucumis sativus"
"552",7656,6,1.708,0.284666666666667,2018-09-03,"Groasis","Santa Cruz","Cucumis sativus"
"553",7657,11,3.425,0.311363636363636,2018-09-03,"Groasis","Santa Cruz","Cucumis sativus"
"554",7658,5,1.641,0.3282,2018-04-06,"Groasis","Santa Cruz","Cucumis sativus"
"555",7659,5,1.474,0.2948,2018-04-06,"Groasis","Santa Cruz","Cucumis sativus"
